match_id,blue_1_name,blue_1_role,blue_2_name,blue_2_role,blue_3_name,blue_3_role,blue_4_name,blue_4_role,blue_5_name,blue_5_role,red_1_name,red_1_role,red_2_name,red_2_role,red_3_name,red_3_role,red_4_name,red_4_role,red_5_name,red_5_role,label
KR_7638051567,Soraka,Utility Support,Shaco,Assassin AD,Rengar,Assassin AD,Twitch,DPS Marksman,Shen,Sustain Tank,Nidalee,Poke,Diana,Burst,Sivir,DPS Marksman,Sett,Bruiser AD,Zoe,Poke,1
KR_7639437089,Shaco,Assassin AD,Jayce,Poke,Galio,CC Tank,Soraka,Utility Support,Fizz,Burst,Kayle,Bruiser AD,Yone,Bruiser AD,Ryze,Bruiser AD,Ahri,Burst,Ornn,Sustain Tank,0
KR_7639384384,Caitlyn,Poke,Galio,CC Tank,Camille,Bruiser AD,Trundle,Bruiser AD,Azir,Poke,Kayn,Assassin AD,Seraphine,Utility Support,Swain,Sustain Mage,Anivia,Poke,Sivir,DPS Marksman,0
KR_7639492856,Xerath,Poke,Tryndamere,Bruiser AD,Jhin,Poke,Ezreal,Poke,Draven,DPS Marksman,Galio,CC Tank,Annie,Burst,Tristana,DPS Marksman,Maokai,CC Tank,Orianna,Burst,1
KR_7638902954,Akshan,Assassin AD,Ahri,Burst,Volibear,Sustain Tank,Ornn,Sustain Tank,Anivia,Poke,Zyra,Poke,Caitlyn,Poke,Viktor,Poke,Jax,Bruiser AD,Brand,Burst,0
KR_7638484809,Mordekaiser,Bruiser AP,Zoe,Poke,Jhin,Poke,Braum,CC Tank,Rammus,CC Tank,Garen,Bruiser AD,Zed,Assassin AD,Aphelios,DPS Marksman,Morgana,Poke,Anivia,Poke,1
KR_7639139021,Blitzcrank,CC Tank,Lux,Poke,Vayne,DPS Marksman,Xerath,Poke,Swain,Sustain Mage,Mordekaiser,Bruiser AP,Shaco,Assassin AD,Milio,Utility Support,Vex,Burst,Aphelios,DPS Marksman,0
KR_7636801659,Malphite,Sustain Tank,Jayce,Poke,Azir,Poke,Zilean,Utility Support,Qiyana,Assassin AD,Tristana,DPS Marksman,Amumu,CC Tank,Corki,Poke,Elise,Burst,Darius,Bruiser AD,1
KR_7639243249,Zac,CC Tank,Garen,Bruiser AD,Yuumi,Utility Support,Veigar,Burst,Rumble,Sustain Mage,Kennen,Burst,Teemo,Poke,Gnar,Bruiser AD,Sett,Bruiser AD,Lucian,DPS Marksman,0
KR_7639548770,Jinx,DPS Marksman,Mordekaiser,Bruiser AP,Shen,Sustain Tank,Zed,Assassin AD,Poppy,CC Tank,Akali,Burst,Ezreal,Poke,Blitzcrank,CC Tank,Sona,Utility Support,Rumble,Sustain Mage,1
KR_7638511530,Samira,DPS Marksman,Riven,Bruiser AD,Ryze,Bruiser AD,Akali,Burst,Kled,Bruiser AD,Lucian,DPS Marksman,Milio,Utility Support,Vex,Burst,Katarina,Burst,Jayce,Poke,0
KR_7638509017,Yasuo,Bruiser AD,Ashe,Poke,Poppy,CC Tank,Akali,Burst,Brand,Burst,Jhin,Poke,Azir,Poke,Leona,CC Tank,Zyra,Poke,Senna,DPS Marksman,0
KR_7638485753,Yuumi,Utility Support,Diana,Burst,Zed,Assassin AD,Kayn,Assassin AD,Thresh,Utility Support,Kennen,Burst,Ashe,Poke,Maokai,CC Tank,Jax,Bruiser AD,Lulu,Utility Support,0
KR_7639570621,Teemo,Poke,Quinn,Poke,Draven,DPS Marksman,Kassadin,Burst,Soraka,Utility Support,Lucian,DPS Marksman,Azir,Poke,Lulu,Utility Support,Hecarim,Bruiser AD,Syndra,Burst,0
KR_7639501497,Kalista,DPS Marksman,Janna,Utility Support,Skarner,CC Tank,Naafiri,Assassin AD,Lux,Poke,Ahri,Burst,Ziggs,Poke,Gangplank,Poke,Darius,Bruiser AD,Trundle,Bruiser AD,0
KR_7638458197,Diana,Burst,Thresh,Utility Support,Tristana,DPS Marksman,Lillia,Sustain Mage,Shaco,Assassin AD,Zeri,DPS Marksman,Rengar,Assassin AD,Vladimir,Sustain Mage,Hwei,Poke,Amumu,CC Tank,1
KR_7639397517,Alistar,CC Tank,Caitlyn,Poke,Braum,CC Tank,Jhin,Poke,Galio,CC Tank,Tristana,DPS Marksman,Aphelios,DPS Marksman,Viktor,Poke,Ziggs,Poke,Syndra,Burst,1
KR_7639385085,Jinx,DPS Marksman,Orianna,Burst,Ziggs,Poke,Thresh,Utility Support,Nidalee,Poke,Anivia,Poke,Morgana,Poke,Rammus,CC Tank,Xayah,DPS Marksman,Poppy,CC Tank,1
KR_7639349583,Renekton,Bruiser AD,Nautilus,CC Tank,Syndra,Burst,Anivia,Poke,Blitzcrank,CC Tank,Amumu,CC Tank,Lux,Poke,Sett,Bruiser AD,Veigar,Burst,Lillia,Sustain Mage,1
KR_7639297428,Pyke,Assassin AD,Senna,DPS Marksman,Shaco,Assassin AD,Xerath,Poke,Quinn,Poke,Azir,Poke,Taliyah,Poke,Pantheon,Bruiser AD,Brand,Burst,Lux,Poke,0
KR_7639552976,Xerath,Poke,Nidalee,Poke,Draven,DPS Marksman,Naafiri,Assassin AD,Nami,Utility Support,Olaf,Bruiser AD,Zilean,Utility Support,Ornn,Sustain Tank,Samira,DPS Marksman,Lillia,Sustain Mage,0
KR_7638856270,Zac,CC Tank,Graves,Poke,Nasus,Bruiser AD,Renekton,Bruiser AD,Maokai,CC Tank,Draven,DPS Marksman,Aurora,Poke,Talon,Assassin AD,Ashe,Poke,Leona,CC Tank,1
KR_7639334734,Gnar,Bruiser AD,Darius,Bruiser AD,Blitzcrank,CC Tank,Rumble,Sustain Mage,Thresh,Utility Support,Akshan,Assassin AD,Nidalee,Poke,Gragas,Sustain Mage,Nami,Utility Support,Malphite,Sustain Tank,1
KR_7639542288,Brand,Burst,Sivir,DPS Marksman,Blitzcrank,CC Tank,Sion,Sustain Tank,Senna,DPS Marksman,Viktor,Poke,Seraphine,Utility Support,Jayce,Poke,Morgana,Poke,Karthus,Burst,0
KR_7638437415,Vi,Bruiser AD,Kayle,Bruiser AD,Thresh,Utility Support,Lucian,DPS Marksman,Swain,Sustain Mage,Taliyah,Poke,Jayce,Poke,Morgana,Poke,Nilah,DPS Marksman,Skarner,CC Tank,0
KR_7638417988,Ryze,Bruiser AD,Mordekaiser,Bruiser AP,Viktor,Poke,Sylas,Bruiser AP,Varus,Poke,Katarina,Burst,Senna,DPS Marksman,Ziggs,Poke,Trundle,Bruiser AD,Malphite,Sustain Tank,0
KR_7639433936,Riven,Bruiser AD,Lucian,DPS Marksman,Gnar,Bruiser AD,Kassadin,Burst,Qiyana,Assassin AD,Jhin,Poke,Zilean,Utility Support,Karma,Utility Support,Xerath,Poke,Heimerdinger,Poke,0
KR_7639381177,Zoe,Poke,Jayce,Poke,Talon,Assassin AD,Sylas,Bruiser AP,Rakan,Utility Support,Akali,Burst,Syndra,Burst,Morgana,Poke,Milio,Utility Support,Smolder,Poke,1
KR_7639579212,Gragas,Sustain Mage,Swain,Sustain Mage,Naafiri,Assassin AD,Yasuo,Bruiser AD,Zeri,DPS Marksman,Neeko,Burst,Karma,Utility Support,Illaoi,Bruiser AD,Draven,DPS Marksman,Rakan,Utility Support,1
KR_7639562590,Caitlyn,Poke,Ahri,Burst,Draven,DPS Marksman,Gangplank,Poke,Anivia,Poke,Vi,Bruiser AD,Zilean,Utility Support,Aurora,Poke,Jinx,DPS Marksman,Smolder,Poke,1
KR_7639551715,Veigar,Burst,Seraphine,Utility Support,Senna,DPS Marksman,Ezreal,Poke,Ashe,Poke,Warwick,Bruiser AD,Caitlyn,Poke,Illaoi,Bruiser AD,Ryze,Bruiser AD,Jhin,Poke,1
KR_7639580845,Morgana,Poke,Pyke,Assassin AD,Thresh,Utility Support,Graves,Poke,Ornn,Sustain Tank,Vi,Bruiser AD,Jinx,DPS Marksman,Garen,Bruiser AD,Katarina,Burst,Rakan,Utility Support,1
KR_7639566891,Ryze,Bruiser AD,Twitch,DPS Marksman,Vi,Bruiser AD,Vladimir,Sustain Mage,Thresh,Utility Support,Akshan,Assassin AD,Kennen,Burst,Kled,Bruiser AD,Rengar,Assassin AD,Singed,Sustain Tank,0
KR_7639492909,Smolder,Poke,Thresh,Utility Support,Ezreal,Poke,Viego,Bruiser AD,Taliyah,Poke,Nami,Utility Support,Corki,Poke,Lillia,Sustain Mage,Yasuo,Bruiser AD,Vex,Burst,1
KR_7639564477,Zed,Assassin AD,Draven,DPS Marksman,Veigar,Burst,Darius,Bruiser AD,Hwei,Poke,Rumble,Sustain Mage,Teemo,Poke,Sivir,DPS Marksman,Ornn,Sustain Tank,Lux,Poke,1
KR_7639544436,Tristana,DPS Marksman,Illaoi,Bruiser AD,Brand,Burst,Xayah,DPS Marksman,Heimerdinger,Poke,Ryze,Bruiser AD,Jhin,Poke,Sona,Utility Support,Galio,CC Tank,Nautilus,CC Tank,0
KR_7638539552,Ambessa,Bruiser AD,Riven,Bruiser AD,Blitzcrank,CC Tank,Gragas,Sustain Mage,Twitch,DPS Marksman,Vladimir,Sustain Mage,Jayce,Poke,Renekton,Bruiser AD,Jinx,DPS Marksman,Darius,Bruiser AD,1
KR_7639112451,Yone,Bruiser AD,Jax,Bruiser AD,Swain,Sustain Mage,Zed,Assassin AD,Maokai,CC Tank,Senna,DPS Marksman,Jhin,Poke,Ashe,Poke,Yuumi,Utility Support,Smolder,Poke,1
KR_7638519920,Taliyah,Poke,Ziggs,Poke,Gragas,Sustain Mage,Lulu,Utility Support,Shaco,Assassin AD,Gnar,Bruiser AD,Sona,Utility Support,Hwei,Poke,Vayne,DPS Marksman,Ryze,Bruiser AD,0
KR_7639161865,Nami,Utility Support,Lucian,DPS Marksman,Veigar,Burst,Xayah,DPS Marksman,Sett,Bruiser AD,Taliyah,Poke,Katarina,Burst,Briar,Bruiser AD,Braum,CC Tank,Amumu,CC Tank,1
KR_7639140822,Nautilus,CC Tank,Jinx,DPS Marksman,Qiyana,Assassin AD,Sona,Utility Support,Rumble,Sustain Mage,Lissandra,Burst,Milio,Utility Support,Samira,DPS Marksman,Varus,Poke,Swain,Sustain Mage,0
KR_7639583361,Akali,Burst,Hecarim,Bruiser AD,Shaco,Assassin AD,Briar,Bruiser AD,Tristana,DPS Marksman,Lucian,DPS Marksman,Xerath,Poke,Malphite,Sustain Tank,Ahri,Burst,Singed,Sustain Tank,1
KR_7638488161,Caitlyn,Poke,Akali,Burst,Diana,Burst,Hwei,Poke,Leona,CC Tank,Varus,Poke,Thresh,Utility Support,Gwen,Bruiser AP,Aurora,Poke,Jax,Bruiser AD,1
KR_7639056835,Singed,Sustain Tank,Teemo,Poke,Twitch,DPS Marksman,Caitlyn,Poke,Sett,Bruiser AD,Tristana,DPS Marksman,Aurora,Poke,Pantheon,Bruiser AD,Soraka,Utility Support,Shyvana,Bruiser AD,1
KR_7639205248,Ziggs,Poke,Varus,Poke,Seraphine,Utility Support,Nautilus,CC Tank,Jhin,Poke,Jayce,Poke,Katarina,Burst,Yasuo,Bruiser AD,Viktor,Poke,Rumble,Sustain Mage,1
KR_7639551650,Orianna,Burst,Viego,Bruiser AD,Viktor,Poke,Karthus,Burst,Braum,CC Tank,Blitzcrank,CC Tank,Aatrox,Bruiser AD,Tristana,DPS Marksman,Kayle,Bruiser AD,Akali,Burst,1
KR_7639267499,Samira,DPS Marksman,Lissandra,Burst,Viego,Bruiser AD,Diana,Burst,Yasuo,Bruiser AD,Zed,Assassin AD,Zilean,Utility Support,Kalista,DPS Marksman,Garen,Bruiser AD,Sejuani,CC Tank,0
KR_7639056023,Thresh,Utility Support,Teemo,Poke,Pantheon,Bruiser AD,Xayah,DPS Marksman,Viktor,Poke,Morgana,Poke,Ezreal,Poke,Rengar,Assassin AD,Hwei,Poke,Singed,Sustain Tank,0
KR_7639005570,Soraka,Utility Support,Vayne,DPS Marksman,Warwick,Bruiser AD,Sylas,Bruiser AP,Irelia,Bruiser AD,Teemo,Poke,Swain,Sustain Mage,Varus,Poke,Alistar,CC Tank,Sett,Bruiser AD,0
KR_7639346663,Smolder,Poke,Leona,CC Tank,Graves,Poke,Taliyah,Poke,Teemo,Poke,Karthus,Burst,Sylas,Bruiser AP,Sion,Sustain Tank,Quinn,Poke,Yuumi,Utility Support,1
KR_7638971866,Talon,Assassin AD,Swain,Sustain Mage,Ashe,Poke,Pyke,Assassin AD,Sylas,Bruiser AP,Mordekaiser,Bruiser AP,Fizz,Burst,Aurora,Poke,Qiyana,Assassin AD,Sona,Utility Support,0
KR_7638472619,Lucian,DPS Marksman,Ahri,Burst,Varus,Poke,Galio,CC Tank,Senna,DPS Marksman,Xerath,Poke,Gragas,Sustain Mage,Rumble,Sustain Mage,Maokai,CC Tank,Aphelios,DPS Marksman,1
KR_7639468274,Naafiri,Assassin AD,Ezreal,Poke,Zeri,DPS Marksman,Trundle,Bruiser AD,Karthus,Burst,Ivern,Utility Support,Kalista,DPS Marksman,Sett,Bruiser AD,Nidalee,Poke,Shaco,Assassin AD,1
KR_7638504304,Sylas,Bruiser AP,Senna,DPS Marksman,Yone,Bruiser AD,Nidalee,Poke,Varus,Poke,Jhin,Poke,Pyke,Assassin AD,Kayn,Assassin AD,Karma,Utility Support,Zoe,Poke,1
KR_7639278428,Galio,CC Tank,Mordekaiser,Bruiser AP,Aurora,Poke,Pyke,Assassin AD,Twitch,DPS Marksman,Samira,DPS Marksman,Gragas,Sustain Mage,Alistar,CC Tank,Singed,Sustain Tank,Shaco,Assassin AD,1
KR_7638352777,Neeko,Burst,Morgana,Poke,Maokai,CC Tank,Yone,Bruiser AD,Nautilus,CC Tank,Varus,Poke,Blitzcrank,CC Tank,Heimerdinger,Poke,Shen,Sustain Tank,Ziggs,Poke,0
KR_7639543865,Karthus,Burst,Aphelios,DPS Marksman,Alistar,CC Tank,Varus,Poke,Lillia,Sustain Mage,Viego,Bruiser AD,Orianna,Burst,Yasuo,Bruiser AD,Ornn,Sustain Tank,Kennen,Burst,0
KR_7637099195,Yone,Bruiser AD,Milio,Utility Support,Anivia,Poke,Zoe,Poke,Gangplank,Poke,Ahri,Burst,Ziggs,Poke,Swain,Sustain Mage,Draven,DPS Marksman,Bard,Utility Support,0
KR_7637078811,Aurora,Poke,Gnar,Bruiser AD,Zilean,Utility Support,Pantheon,Bruiser AD,Pyke,Assassin AD,Draven,DPS Marksman,Varus,Poke,Zed,Assassin AD,Leona,CC Tank,Azir,Poke,0
KR_7637019781,Janna,Utility Support,Corki,Poke,Heimerdinger,Poke,Kindred,DPS Marksman,Lissandra,Burst,Tristana,DPS Marksman,Vladimir,Sustain Mage,Illaoi,Bruiser AD,Taliyah,Poke,Yone,Bruiser AD,1
KR_7636978914,Zyra,Poke,Jayce,Poke,Ezreal,Poke,Poppy,CC Tank,Neeko,Burst,Braum,CC Tank,Caitlyn,Poke,Anivia,Poke,Orianna,Burst,Sion,Sustain Tank,1
KR_7639132913,Kayn,Assassin AD,Milio,Utility Support,Akshan,Assassin AD,Renekton,Bruiser AD,Quinn,Poke,Samira,DPS Marksman,Illaoi,Bruiser AD,Jax,Bruiser AD,Fiora,Bruiser AD,Zyra,Poke,1
KR_7639057378,Illaoi,Bruiser AD,Xerath,Poke,Fiora,Bruiser AD,Shen,Sustain Tank,Jhin,Poke,Fizz,Burst,Swain,Sustain Mage,Viego,Bruiser AD,Bard,Utility Support,Jayce,Poke,1
KR_7639088627,Sivir,DPS Marksman,Zyra,Poke,Morgana,Poke,Azir,Poke,Pyke,Assassin AD,Vex,Burst,Viego,Bruiser AD,Ornn,Sustain Tank,Ziggs,Poke,Corki,Poke,0
KR_7639042289,Jhin,Poke,Nasus,Bruiser AD,Yasuo,Bruiser AD,Seraphine,Utility Support,Thresh,Utility Support,Ryze,Bruiser AD,Syndra,Burst,Akshan,Assassin AD,Pantheon,Bruiser AD,Brand,Burst,1
KR_7639089547,Alistar,CC Tank,Skarner,CC Tank,Karma,Utility Support,Senna,DPS Marksman,Brand,Burst,Gragas,Sustain Mage,Graves,Poke,Gangplank,Poke,Sylas,Bruiser AP,Braum,CC Tank,1
KR_7638936535,Heimerdinger,Poke,Jinx,DPS Marksman,Quinn,Poke,Sion,Sustain Tank,Morgana,Poke,Thresh,Utility Support,Rumble,Sustain Mage,Lux,Poke,Zed,Assassin AD,Sivir,DPS Marksman,0
KR_7639417955,Lux,Poke,Vi,Bruiser AD,Akali,Burst,Aatrox,Bruiser AD,Soraka,Utility Support,Vayne,DPS Marksman,Senna,DPS Marksman,Viego,Bruiser AD,Yasuo,Bruiser AD,Milio,Utility Support,0
KR_7639110844,Senna,DPS Marksman,Ashe,Poke,Karthus,Burst,Irelia,Bruiser AD,Janna,Utility Support,Hecarim,Bruiser AD,Azir,Poke,Tristana,DPS Marksman,Zac,CC Tank,Pyke,Assassin AD,0
KR_7639110987,Jhin,Poke,Volibear,Sustain Tank,Teemo,Poke,Zoe,Poke,Kayle,Bruiser AD,Amumu,CC Tank,Karma,Utility Support,Kennen,Burst,Katarina,Burst,Samira,DPS Marksman,1
KR_7637938497,Ashe,Poke,Zac,CC Tank,Lillia,Sustain Mage,Kindred,DPS Marksman,Zeri,DPS Marksman,Caitlyn,Poke,Lux,Poke,Vladimir,Sustain Mage,Viktor,Poke,Zed,Assassin AD,0
KR_7639522054,Leona,CC Tank,Morgana,Poke,Renekton,Bruiser AD,Lucian,DPS Marksman,Zeri,DPS Marksman,Soraka,Utility Support,Annie,Burst,Sivir,DPS Marksman,Vi,Bruiser AD,Varus,Poke,1
KR_7637994864,Tristana,DPS Marksman,Hecarim,Bruiser AD,Karma,Utility Support,Thresh,Utility Support,Ezreal,Poke,Kennen,Burst,Katarina,Burst,Zilean,Utility Support,Viego,Bruiser AD,Caitlyn,Poke,0
KR_7636832038,Singed,Sustain Tank,Diana,Burst,Maokai,CC Tank,Aphelios,DPS Marksman,Annie,Burst,Vladimir,Sustain Mage,Skarner,CC Tank,Ahri,Burst,Graves,Poke,Shen,Sustain Tank,1
KR_7639006966,Lucian,DPS Marksman,Gragas,Sustain Mage,Zed,Assassin AD,Neeko,Burst,Aatrox,Bruiser AD,Twitch,DPS Marksman,Vladimir,Sustain Mage,Lillia,Sustain Mage,Seraphine,Utility Support,Jayce,Poke,1
KR_7639033023,Ambessa,Bruiser AD,Annie,Burst,Akshan,Assassin AD,Irelia,Bruiser AD,Soraka,Utility Support,Shaco,Assassin AD,Aphelios,DPS Marksman,Ornn,Sustain Tank,Viktor,Poke,Janna,Utility Support,0
KR_7638961982,Lillia,Sustain Mage,Graves,Poke,Kassadin,Burst,Rell,CC Tank,Aurora,Poke,Samira,DPS Marksman,Camille,Bruiser AD,Jayce,Poke,Akali,Burst,Shaco,Assassin AD,1
KR_7639237206,Quinn,Poke,Malzahar,Poke,Graves,Poke,Viktor,Poke,Vladimir,Sustain Mage,Teemo,Poke,Smolder,Poke,Aatrox,Bruiser AD,Sion,Sustain Tank,Vayne,DPS Marksman,1
KR_7639002420,Lissandra,Burst,Leona,CC Tank,Morgana,Poke,Corki,Poke,Xerath,Poke,Yuumi,Utility Support,Kennen,Burst,Ahri,Burst,Senna,DPS Marksman,Mordekaiser,Bruiser AP,1
KR_7639033027,Quinn,Poke,Zyra,Poke,Xerath,Poke,Vayne,DPS Marksman,Aurora,Poke,Soraka,Utility Support,Viego,Bruiser AD,Thresh,Utility Support,Nasus,Bruiser AD,Tristana,DPS Marksman,0
KR_7639005039,Brand,Burst,Varus,Poke,Ashe,Poke,Xerath,Poke,Alistar,CC Tank,Kassadin,Burst,Rumble,Sustain Mage,Nami,Utility Support,Sion,Sustain Tank,Zed,Assassin AD,0
KR_7637293625,Rammus,CC Tank,Kassadin,Burst,Kalista,DPS Marksman,Jhin,Poke,Aatrox,Bruiser AD,Pyke,Assassin AD,Aphelios,DPS Marksman,Ahri,Burst,Ziggs,Poke,Sivir,DPS Marksman,1
KR_7636036119,Rumble,Sustain Mage,Xerath,Poke,Singed,Sustain Tank,Katarina,Burst,Yasuo,Bruiser AD,Ryze,Bruiser AD,Amumu,CC Tank,Vayne,DPS Marksman,Gangplank,Poke,Soraka,Utility Support,0
KR_7638306325,Hwei,Poke,Ornn,Sustain Tank,Sivir,DPS Marksman,Orianna,Burst,Rakan,Utility Support,Heimerdinger,Poke,Rumble,Sustain Mage,Leona,CC Tank,Xayah,DPS Marksman,Brand,Burst,1
KR_7636927950,Lulu,Utility Support,Jinx,DPS Marksman,Ashe,Poke,Ekko,Burst,Galio,CC Tank,Karthus,Burst,Zeri,DPS Marksman,Veigar,Burst,Jayce,Poke,Ezreal,Poke,1
KR_7639479245,Caitlyn,Poke,Yone,Bruiser AD,Rammus,CC Tank,Sett,Bruiser AD,Smolder,Poke,Ornn,Sustain Tank,Viktor,Poke,Graves,Poke,Hwei,Poke,Pyke,Assassin AD,0
KR_7638355088,Orianna,Burst,Tryndamere,Bruiser AD,Pyke,Assassin AD,Aatrox,Bruiser AD,Annie,Burst,Akshan,Assassin AD,Irelia,Bruiser AD,Rell,CC Tank,Mordekaiser,Bruiser AP,Seraphine,Utility Support,1
KR_7639461039,Twitch,DPS Marksman,Sivir,DPS Marksman,Nidalee,Poke,Sona,Utility Support,Leona,CC Tank,Galio,CC Tank,Gangplank,Poke,Rengar,Assassin AD,Brand,Burst,Kalista,DPS Marksman,0
KR_7639535727,Lucian,DPS Marksman,Yuumi,Utility Support,Malphite,Sustain Tank,Zed,Assassin AD,Vi,Bruiser AD,Jhin,Poke,Ivern,Utility Support,Nocturne,Assassin AD,Milio,Utility Support,Aurora,Poke,1
KR_7639597854,Vayne,DPS Marksman,Alistar,CC Tank,Hwei,Poke,Zed,Assassin AD,Malzahar,Poke,Naafiri,Assassin AD,Soraka,Utility Support,Veigar,Burst,Garen,Bruiser AD,Varus,Poke,1
KR_7639590584,Blitzcrank,CC Tank,Orianna,Burst,Draven,DPS Marksman,Taliyah,Poke,Camille,Bruiser AD,Yuumi,Utility Support,Lucian,DPS Marksman,Hwei,Poke,Zoe,Poke,Rumble,Sustain Mage,0
KR_7639601795,Veigar,Burst,Jinx,DPS Marksman,Rell,CC Tank,Annie,Burst,Morgana,Poke,Ziggs,Poke,Malzahar,Poke,Zeri,DPS Marksman,Malphite,Sustain Tank,Aatrox,Bruiser AD,0
KR_7623796808,Senna,DPS Marksman,Diana,Burst,Yone,Bruiser AD,Skarner,CC Tank,Zoe,Poke,Ziggs,Poke,Quinn,Poke,Varus,Poke,Aatrox,Bruiser AD,Lux,Poke,1
KR_7638335222,Gragas,Sustain Mage,Rumble,Sustain Mage,Veigar,Burst,Soraka,Utility Support,Kalista,DPS Marksman,Varus,Poke,Vex,Burst,Garen,Bruiser AD,Lucian,DPS Marksman,Shaco,Assassin AD,1
KR_7616610921,Ezreal,Poke,Lulu,Utility Support,Morgana,Poke,Sylas,Bruiser AP,Malphite,Sustain Tank,Vladimir,Sustain Mage,Shaco,Assassin AD,Blitzcrank,CC Tank,Varus,Poke,Samira,DPS Marksman,1
KR_7630959104,Ahri,Burst,Zed,Assassin AD,Viego,Bruiser AD,Sejuani,CC Tank,Rakan,Utility Support,Morgana,Poke,Yuumi,Utility Support,Vi,Bruiser AD,Karthus,Burst,Shen,Sustain Tank,0
KR_7636920283,Soraka,Utility Support,Qiyana,Assassin AD,Shaco,Assassin AD,Jhin,Poke,Neeko,Burst,Nilah,DPS Marksman,Yuumi,Utility Support,Smolder,Poke,Janna,Utility Support,Shen,Sustain Tank,1
KR_7639455938,Hwei,Poke,Rumble,Sustain Mage,Zoe,Poke,Sion,Sustain Tank,Shaco,Assassin AD,Nasus,Bruiser AD,Lillia,Sustain Mage,Viktor,Poke,Rengar,Assassin AD,Senna,DPS Marksman,0
KR_7624800069,Senna,DPS Marksman,Jinx,DPS Marksman,Lulu,Utility Support,Ezreal,Poke,Varus,Poke,Ziggs,Poke,Shyvana,Bruiser AD,Rumble,Sustain Mage,Jhin,Poke,Syndra,Burst,0
KR_7624424179,Skarner,CC Tank,Fizz,Burst,Malzahar,Poke,Garen,Bruiser AD,Rumble,Sustain Mage,Blitzcrank,CC Tank,Corki,Poke,Nautilus,CC Tank,Brand,Burst,Kassadin,Burst,1
KR_7635218628,Ashe,Poke,Yasuo,Bruiser AD,Blitzcrank,CC Tank,Heimerdinger,Poke,Diana,Burst,Rumble,Sustain Mage,Skarner,CC Tank,Malzahar,Poke,Sivir,DPS Marksman,Qiyana,Assassin AD,1
KR_7572188211,Lux,Poke,Volibear,Sustain Tank,Rengar,Assassin AD,Ezreal,Poke,Rumble,Sustain Mage,Veigar,Burst,Pantheon,Bruiser AD,Varus,Poke,Illaoi,Bruiser AD,Vi,Bruiser AD,0
KR_7639570318,Senna,DPS Marksman,Xerath,Poke,Orianna,Burst,Malphite,Sustain Tank,Jinx,DPS Marksman,Ezreal,Poke,Hwei,Poke,Amumu,CC Tank,Kassadin,Burst,Kayn,Assassin AD,0
KR_7635242719,Zilean,Utility Support,Orianna,Burst,Thresh,Utility Support,Xayah,DPS Marksman,Warwick,Bruiser AD,Tryndamere,Bruiser AD,Jinx,DPS Marksman,Zed,Assassin AD,Brand,Burst,Malphite,Sustain Tank,1
KR_7638675389,Lucian,DPS Marksman,Amumu,CC Tank,Quinn,Poke,Ivern,Utility Support,Lillia,Sustain Mage,Hwei,Poke,Sona,Utility Support,Illaoi,Bruiser AD,Jhin,Poke,Teemo,Poke,0
KR_7612567023,Swain,Sustain Mage,Sivir,DPS Marksman,Anivia,Poke,Rammus,CC Tank,Corki,Poke,Twitch,DPS Marksman,Morgana,Poke,Blitzcrank,CC Tank,Caitlyn,Poke,Kassadin,Burst,1
KR_7638807859,Jhin,Poke,Vi,Bruiser AD,Irelia,Bruiser AD,Kennen,Burst,Karma,Utility Support,Brand,Burst,Illaoi,Bruiser AD,Ashe,Poke,Jinx,DPS Marksman,Veigar,Burst,1
KR_7638808144,Hwei,Poke,Nautilus,CC Tank,Ahri,Burst,Fizz,Burst,Mordekaiser,Bruiser AP,Ashe,Poke,Lucian,DPS Marksman,Pantheon,Bruiser AD,Swain,Sustain Mage,Soraka,Utility Support,0
KR_7639476097,Malzahar,Poke,Pyke,Assassin AD,Garen,Bruiser AD,Soraka,Utility Support,Lucian,DPS Marksman,Jinx,DPS Marksman,Leona,CC Tank,Lux,Poke,Varus,Poke,Milio,Utility Support,1
KR_7637128762,Jayce,Poke,Brand,Burst,Karma,Utility Support,Xayah,DPS Marksman,Teemo,Poke,Orianna,Burst,Ashe,Poke,Olaf,Bruiser AD,Nocturne,Assassin AD,Taliyah,Poke,1
KR_7639388885,Sett,Bruiser AD,Aurora,Poke,Ekko,Burst,Teemo,Poke,Shen,Sustain Tank,Neeko,Burst,Zyra,Poke,Vayne,DPS Marksman,Galio,CC Tank,Akshan,Assassin AD,1
KR_7639447846,Brand,Burst,Quinn,Poke,Diana,Burst,Xerath,Poke,Jinx,DPS Marksman,Tristana,DPS Marksman,Anivia,Poke,Nami,Utility Support,Aurora,Poke,Taliyah,Poke,1
KR_7638967728,Vayne,DPS Marksman,Soraka,Utility Support,Malphite,Sustain Tank,Shaco,Assassin AD,Ashe,Poke,Ezreal,Poke,Jhin,Poke,Cassiopeia,Sustain Mage,Pantheon,Bruiser AD,Gwen,Bruiser AP,1
KR_7638936859,Pantheon,Bruiser AD,Ezreal,Poke,Lux,Poke,Senna,DPS Marksman,Jax,Bruiser AD,Malphite,Sustain Tank,Sylas,Bruiser AP,Zyra,Poke,Viktor,Poke,Corki,Poke,0
KR_7636980765,Sylas,Bruiser AP,Kayle,Bruiser AD,Brand,Burst,Senna,DPS Marksman,Riven,Bruiser AD,Tristana,DPS Marksman,Gragas,Sustain Mage,Yasuo,Bruiser AD,Jhin,Poke,Darius,Bruiser AD,1
